date,item,quantity,unit_price,discount,cash,bank,sales,pay_type,month
5/7/2021,BM-100 BOXER BAJAJ,1,279000,0,0,0,279000,Credit Sales,7
5/7/2021,HLX PLUS TVS MOTORCYCLE,1,275000,0,0,0,275000,Credit Sales,7
5/7/2021,185/70/14 BOTO,2,13000,0,0,0,26000,Transfer,7
5/7/2021,185/70/14 AUSTONE,0,12000,0,0,0,0,Transfer,7
5/7/2021,205/60/16 WINDA,2,16500,0,20000,192000,33000,Transfer,7
5/7/2021,185/70/14 HABILEAD,2,12000,0,0,48000,24000,Credit Sales,7
6/7/2021,HLX PLUS TVS MOTORCYCLE,1,276000,0,0,0,276000,Credit Sales,7
6/7/2021,110-19 JINCHENG LADIES,1,295000,0,0,0,295000,Others,7
6/7/2021,HLX PLUS TVS MOTORCYCLE,1,275000,0,0,0,275000,Credit Sales,7
6/7/2021,205/65/15 JOYROAD,2,16500,0,0,0,33000,Credit Sales,7
6/7/2021,205/65/15 WINDA,2,17500,0,0,0,35000,Credit Sales,7
6/7/2021,185/70/14 CACHLAND,2,12000,0,0,0,24000,Credit Sales,7
6/7/2021,185/70/14 HABILEAD,3,12000,0,40000,192200,36000,Credit Sales,7
6/7/2021,185/70/14 AUSTONE,2,13000,0,0,0,26000,Transfer,7
6/7/2021,205/65/15 WINDA,2,17500,0,0,0,35000,Transfer,7
7/7/2021,HLX PLUS TVS MOTORCYCLE,1,275000,0,0,0,275000,Credit Sales,7
7/7/2021,BM-100 BOXER BAJAJ,1,284000,0,0,0,284000,Credit Sales,7
7/7/2021,110-19V JINCHENG LADIES,1,300000,0,0,0,300000,Credit Sales,7
7/7/2021,110-19V JINCHENG LADIES,1,300000,0,0,0,300000,Cash,7
7/7/2021,205/65/15 HABILEAD,2,16500,0,0,0,33000,Cash,7
7/7/2021,185/70/14 JOYROAD,2,12000,0,0,0,24000,Cash,7
7/7/2021,185/70/14 HABILEAD,2,12000,0,0,0,24000,Cash,7
7/7/2021,185/70/14 AUSTONE,1,13000,0,0,0,13000,Cash,7
8/7/2021,BM-100 BOXER BAJAJ,1,282000,0,0,0,282000,Credit Sales,7
8/7/2021,BM-100 BOXER BAJAJ,1,285000,0,285000,0,285000,Others,7
8/7/2021,BM-100 BOXER BAJAJ,1,283000,0,0,0,283000,Credit Sales,7
8/7/2021,185/70/14 WINDA,2,13400,0,0,0,26800,Transfer,7
8/7/2021,205/65/15 CACHLAND,2,16500,0,0,0,33000,Transfer,7
8/7/2021,185/70/14 BOTO,3,13000,0,0,0,39000,Transfer,7
8/7/2021,205/65/15 BOTO,2,16800,0,0,159200,33600,Transfer,7
9/7/2021,HLX PLUS TVS MOTORCYCLE,1,278000,0,0,278000,278000,Credit Sales,7
9/7/2021,185/70/14 WINDA,3,13400,0,0,0,40200,Transfer,7
9/7/2021,185/70/14 BOTO,3,13000,0,0,0,39000,Transfer,7
9/7/2021,185/70/14 AUSTONE,2,13000,0,0,0,26000,Transfer,7
9/7/2021,205/65/15 HABILEAD,2,16500,0,0,0,33000,Transfer,7
10/7/2021,TVS KING TVS TRICYCLE,1,880000,0,0,880000,880000,Transfer,7
10/7/2021,TVS KING TVS TRICYCLE,1,880000,0,0,880000,880000,Transfer,7
10/7/2021,TVS KING TVS TRICYCLE,1,880000,0,0,880000,880000,Transfer,7
10/7/2021,TVS KING TVS TRICYCLE,1,880000,0,0,880000,880000,Credit Sales,7
10/7/2021,TVS KING TVS TRICYCLE,1,880000,0,0,880000,880000,Transfer,7
10/7/2021,TVS KING TVS TRICYCLE,1,880000,0,0,880000,880000,Cash,7
10/7/2021,RE-4S BAJAJ TRICYCLE,1,815000,0,0,815000,815000,Transfer,7
10/7/2021,RE-4S BAJAJ TRICYCLE,1,815000,0,0,815000,815000,Transfer,7
10/7/2021,RE-4S BAJAJ TRICYCLE,1,815000,0,0,815000,815000,Credit Sales,7
10/7/2021,RE-4S BAJAJ TRICYCLE,1,813000,0,0,0,813000,Others,7
10/7/2021,HLX PLUS TVS MOTORCYCLE,1,275000,0,0,0,275000,Credit Sales,7
10/7/2021,BM-100 BOXER BAJAJ,1,285000,0,285000,0,285000,Cash,7
10/7/2021,HLX PLUS TVS MOTORCYCLE,1,275000,0,0,0,275000,Credit Sales,7
10/7/2021,HLX PLUS TVS MOTORCYCLE,1,277000,0,0,277000,277000,Cash,7
10/7/2021,185/70/14 AUSTONE,2,13000,0,0,0,26000,Transfer,7
10/7/2021,215/60/16 WINDA,2,17500,0,0,0,35000,Transfer,7
10/7/2021,195/65/15 WINDA,2,13500,0,0,0,27000,Transfer,7
10/7/2021,205/60/16 BOTO,2,16500,0,0,0,33000,Transfer,7
10/7/2021,185/70/14 CACHLAND,1,12000,0,0,254000,12000,Transfer,7
10/7/2021,245/45/19 BOTO,2,27000,0,0,0,54000,Transfer,7
10/7/2021,205/65/15 WINDA,2,17300,0,0,297800,34600,Transfer,7
10/7/2021,205/65/15 HABILEAD,2,16500,0,0,0,33000,Cash,7
12/7/2021,BM-100 BOXER BAJAJ,1,285000,0,285000,0,285000,Cash,7
12/7/2021,BM-100 BOXER BAJAJ,1,284000,0,0,0,284000,Credit Sales,7
12/7/2021,HLX PLUS TVS MOTORCYCLE,1,277000,0,120000,157500,277000,Cash,7
12/7/2021,HLX PLUS TVS MOTORCYCLE,1,277000,0,277000,0,277000,Credit Sales,7
12/7/2021,185/70/14 AUSTONE,2,13000,0,0,0,26000,Transfer,7
12/7/2021,205/65/15 WINDA,2,17300,0,0,0,34600,Transfer,7
12/7/2021,185/70/14 WINDA,2,13400,0,55000,119800,26800,Transfer,7
12/7/2021,195/65/15 BOTO,2,13500,0,0,0,27000,Cash,7
12/7/2021,215/60/16 BOTO,2,17000,0,0,0,34000,Cash,7
12/7/2021,205/60/16 BOTO,2,16500,0,0,0,33000,Cash,7
7/13/2021,BM-100 BOXER BAJAJ,1,282000,0,0,282000,282000,Credit Sales,7
7/13/2021,HLX PLUS TVS MOTORCYCLE,1,275000,0,0,0,275000,Cash,7
7/13/2021,HLX PLUS TVS MOTORCYCLE,1,277000,0,277000,0,277000,Credit Sales,7
7/13/2021,205/65/15 BOTO,2,16800,0,0,0,33600,Credit Sales,7
7/13/2021,205/65/15 JOYROAD,2,16500,0,0,0,33000,Credit Sales,7
7/13/2021,185/70/14 CACHLAND,2,12000,0,0,0,24000,Credit Sales,7
7/13/2021,205/65/15 WINDA,1,17300,0,66000,109100,17300,Credit Sales,7
7/13/2021,185/70/14 AUSTONE,2,13000,0,0,0,26000,Transfer,7
7/13/2021,205/65/15 BOTO,2,16800,0,0,145200,33600,Transfer,7
7/13/2021,245/45/18 BOTO,2,23500,0,47000,0,0,Credit Sales,7
7/13/2021,205/65/15 BOTO,2,16800,0,0,0,33600,Transfer,7
7/14/2021,HLX PLUS TVS MOTORCYCLE,1,276000,0,0,0,276000,Credit Sales,7
7/14/2021,BM-100 BOXER BAJAJ,1,285500,0,0,0,285500,Credit Sales,7
7/14/2021,HLX PLUS TVS MOTORCYCLE,1,275000,0,0,0,275000,Credit Sales,7
7/14/2021,205/70/15 WINDA,2,17500,0,0,0,35000,Cash,7
7/14/2021,185/70/14 JOYROAD,2,12200,0,0,0,24400,Cash,7
7/14/2021,205/65/15 WINDA,2,17300,0,188000,0,34600,Cash,7
7/14/2021,185/70/14 AUSTONE,2,13000,0,130000,0,26000,Others,7
7/14/2021,185/70/14 AUSTONE,2,13000,0,52000,0,26000,Cash,7
7/14/2021,185/70/14 CACHLAND,2,12000,0,0,0,24000,Credit Sales,7
7/14/2021,205/65/15 BOTO,2,16800,0,0,0,33600,Credit Sales,7
7/14/2021,185/70/14 AUSTONE,2,13000,0,0,0,26000,Credit Sales,7
7/14/2021,195/60/15 AUSTONE,2,13000,0,115000,97400,26000,Credit Sales,7
7/14/2021,195/65/15 BOTO,2,13500,0,0,189000,27000,Transfer,7
7/15/2021,HLX PLUS TVS MOTORCYCLE,1,275000,0,275000,0,0,Credit Sales,7
7/15/2021,BM-100 BOXER BAJAJ,1,282000,10000,0,0,272000,Cash,7
7/15/2021,185/70/14 AUSTONE,2,13000,0,10000,42000,26000,Cash,7
7/15/2021,185/70/14 AUSTONE,2,13000,0,0,0,26000,Cash,7
7/15/2021,205/65/15 JOYROAD,2,16500,0,0,0,33000,Cash,7
7/15/2021,205/65/15 BOTO,2,16800,0,0,0,33600,Cash,7
7/16/2021,BM-100 BOXER BAJAJ,1,284000,0,284000,0,284000,Cash,7
7/16/2021,HLX PLUS TVS MOTORCYCLE,1,276000,0,0,0,276000,Credit Sales,7
7/16/2021,110-19V JINCHENG LADIES,1,300000,0,0,0,300000,Cash,7
7/16/2021,BM-100 BOXER BAJAJ,1,282000,0,282000,0,282000,Cash,7
7/16/2021,195/65/15 BOTO,2,13500,0,0,0,27000,Cash,7
7/16/2021,205/60/16 BOTO,2,16500,0,115000,86000,33000,Cash,7
7/16/2021,205/60/16 BOTO,2,16500,0,0,0,33000,Cash,7
7/16/2021,215/60/16 BOTO,2,17500,0,0,0,35000,Cash,7
7/16/2021,195/65/15 BOTO,2,13500,0,405000,0,27000,Cash,7
7/16/2021,205/65/15 AUSTONE,2,17500,0,0,0,35000,Cash,7
7/16/2021,185/70/14 ROADX,2,12000,0,94000,0,24000,Cash,7
7/16/2021,185/70/14 ROADX,2,12000,0,24000,0,24000,Credit Sales,7
7/16/2021,195/15C AUSTONE,2,23500,0,0,0,47000,Credit Sales,7
7/16/2021,205/60/16 AUSTONE,2,16500,0,0,0,33000,Credit Sales,7
7/17/2021,BM-100 BOXER BAJAJ,1,287000,0,287000,0,287000,Cash,7
7/17/2021,CAR110-80 CARGO WINNER,1,260000,0,0,0,260000,Credit Sales,7
7/17/2021,HLX PLUS TVS MOTORCYCLE,1,277000,0,277000,0,277000,Cash,7
7/17/2021,110-19 JINCHENG LADIES,1,293000,0,0,3516000,293000,Cash,7
7/17/2021,205/60/16 CACHLAND,2,15500,0,0,0,31000,Cash,7
7/17/2021,185/70/14 CACHLAND,1,12000,0,0,0,12000,Cash,7
7/17/2021,205/65/15 BOTO,2,16800,0,95000,79800,33600,Cash,7
7/17/2021,205/65/15 AUSTONE,2,17500,0,0,0,35000,Cash,7
7/19/2021,BM-100 BOXER BAJAJ,13034,HLX PLUS TVS MOTORCYCLE,1,280000,0,280000,Cash,7
7/19/2021,HLX PLUS TVS MOTORCYCLE,1,276000,0,0,0,276000,Credit Sales,7
7/19/2021,BM-100 BOXER BAJAJ,1,289000,0,289000,0,289000,Cash,7
7/19/2021,110-19V JINCHENG LADIES,1,300000,0,0,0,300000,Credit Sales,7
7/19/2021,110-19V JINCHENG LADIES,1,300000,0,0,0,300000,Credit Sales,7
7/19/2021,195/65/15 BOTO,2,13500,0,0,0,27000,Cash,7
7/19/2021,215/60/16 AUSTONE,2,18000,0,0,0,36000,Cash,7
7/19/2021,205/60/16 AUSTONE,2,16500,0,135000,207000,33000,Cash,7
7/19/2021,195/60/15 BOTO,2,13000,0,0,0,26000,Cash,7
7/19/2021,195/65/15 BOTO,2,13500,0,0,0,27000,Cash,7
7/19/2021,195/60/15 AUSTONE,2,13000,0,0,0,26000,Transfer,7
7/19/2021,215/60/16 BOTO,2,17500,0,0,0,35000,Transfer,7
7/19/2021,185/70/14 AUSTONE,2,13000,0,0,0,26000,Transfer,7
7/20/2021,CR-100 CARGO CRUISER,1,240000,0,0,0,240000,Credit Sales,7
7/20/2021,HLX PLUS TVS MOTORCYCLE,1,276000,0,0,0,276000,Credit Sales,7
7/20/2021,185/70/14 HABILEAD,2,12000,0,0,0,24000,Cash,7
7/20/2021,205/65/15 CACHLAND,2,16500,0,0,0,33000,Cash,7
7/20/2021,185/70/14 AUSTONE,2,13000,0,0,0,26000,Cash,7
7/20/2021,185/70/14 ROADX,2,12000,0,0,0,24000,Cash,7
7/20/2021,245/40/20 HABILEAD,2,28000,0,0,0,56000,Cash,7
7/20/2021,205/65/15 BOTO,2,16800,0,541200,0,33600,Cash,7
7/20/2021,205/65/15 BOTO,2,16800,0,33600,0,33600,Cash,7
7/20/2021,225/70/16 ROADX,2,22000,0,0,0,44000,Credit Sales,7
7/20/2021,205/65/15 AUSTONE,2,17500,0,0,0,35000,Credit Sales,7
7/20/2021,215/55/17 CACHLAND,2,18000,0,80000,150000,36000,Credit Sales,7
7/21/2021,BM-100 BOXER BAJAJ,1,287000,0,0,0,287000,Credit Sales,7
7/21/2021,BM-100 BOXER BAJAJ,1,285000,0,0,0,285000,Cash,7
7/21/2021,185/70/14 CACHLAND,3,12000,0,0,0,36000,Transfer,7
7/21/2021,185/70/14 JOYROAD,3,12000,0,0,0,36000,Transfer,7
7/21/2021,185/70/14 ROADX,2,12000,0,28500,67500,24000,Transfer,7
7/21/2021,205/65/15 JOYROAD,2,16500,0,0,0,33000,Cash,7
7/22/2021,RE-4S BAJAJ TRICYCLE,1,815000,0,15000,800000,815000,Cash,7
7/22/2021,TVS KING TVS TRICYCLE,1,900000,0,2000,900000,900000,Cash,7
7/22/2021,TVS KING TVS TRICYCLE,1,890000,0,0,890000,890000,Others,7
7/22/2021,TVS KING TVS TRICYCLE,1,890000,0,0,0,890000,Others,7
7/22/2021,TVS KING TVS TRICYCLE,1,890000,0,0,0,890000,Others,7
7/22/2021,TVS KING TVS TRICYCLE,1,890000,1500,0,0,888500,Cash,7
7/22/2021,TVS KING TVS TRICYCLE,1,900000,0,900000,0,900000,Cash,7
7/22/2021,RE-4S BAJAJ TRICYCLE,1,820000,0,0,820000,820000,Transfer,7
7/22/2021,RE-4S BAJAJ TRICYCLE,1,820000,0,0,820000,820000,Cash,7
7/22/2021,TVS KING TVS TRICYCLE,1,895000,0,895000,0,895000,Others,7
7/22/2021,HLX PLUS TVS MOTORCYCLE,1,277000,0,0,0,277000,Credit Sales,7
7/22/2021,HLX PLUS TVS MOTORCYCLE,1,277000,0,0,0,277000,Transfer,7
7/22/2021,205/65/15 HABILEAD,3,16500,0,0,0,49500,Credit Sales,7
7/22/2021,185/70/14 WINDA,3,13400,0,0,0,40200,Credit Sales,7
7/22/2021,205/65/15 WINDA,1,17300,0,0,0,17300,Credit Sales,7
7/22/2021,185/70/14 BOTO,2,13000,0,0,0,26000,Credit Sales,7
7/23/2021,BM-100 BOXER BAJAJ,1,288000,0,0,0,288000,Credit Sales,7
7/23/2021,BM-100 BOXER BAJAJ,1,286500,0,0,0,286500,Credit Sales,7
7/23/2021,HLX PLUS TVS MOTORCYCLE,1,276000,0,0,0,276000,Credit Sales,7
7/23/2021,205/65/15 WINDA,2,17300,0,69200,0,34600,Cash,7
7/23/2021,225/70/16 ROADX,2,22000,0,0,0,44000,Cash,7
7/23/2021,205/65/15 WINDA,2,17300,0,0,0,34600,Cash,7
7/23/2021,205/65/15 CACHLAND,2,16500,0,100000,185600,33000,Cash,7
7/24/2021,HLX PLUS TVS MOTORCYCLE,1,278000,0,278000,0,278000,Cash,7
7/24/2021,HLX PLUS TVS MOTORCYCLE,1,278000,0,0,278000,278000,Cash,7
7/24/2021,155/12C SUNFULL,2,10000,0,0,40000,20000,Cash,7
7/24/2021,265/60/18 ROADX,2,30000,0,0,0,60000,Transfer,7
7/24/2021,205/65/15 WINDA,2,17300,0,0,0,34600,Transfer,7
7/24/2021,205/65/15 BOTO,3,16800,0,50000,95000,50400,Transfer,7
7/26/2021,BM-100 BOXER BAJAJ,1,285000,0,0,0,285000,Credit Sales,7
7/26/2021,HLX PLUS TVS MOTORCYCLE,1,277000,0,0,0,277000,Credit Sales,7
7/26/2021,HLX PLUS TVS MOTORCYCLE,1,278000,0,278000,0,278000,Cash,7
7/26/2021,205/65/15 JOYROAD,2,16500,0,0,0,33000,Cash,7
7/26/2021,185/70/14 JOYROAD,3,12000,0,0,0,36000,Cash,7
7/26/2021,205/65/15 HABILEAD,2,16500,0,49400,118600,33000,Cash,7
7/26/2021,185/70/14 BOTO,2,12800,0,0,0,25600,Cash,7
7/26/2021,195/65/15 BOTO,2,13800,0,0,0,27600,Cash,7
7/26/2021,205/65/15 BOTO,2,17000,0,0,0,34000,Cash,7
7/27/2021,HLX PLUS TVS MOTORCYCLE,1,280000,0,280000,0,280000,Cash,7
7/27/2021,BM-100 BOXER BAJAJ,1,285000,0,0,0,285000,Credit Sales,7
7/27/2021,215/60/16 AUSTONE,2,18000,0,0,0,36000,Cash,7
7/27/2021,205/60/16 AUSTONE,2,16500,0,0,0,33000,Credit Sales,7
7/27/2021,195/65/15 WINDA,2,13500,0,0,0,27000,Credit Sales,7
7/27/2021,195/65/15 BOTO,1,13500,0,181500,51000,13500,Credit Sales,7
7/28/2021,205/65/15 BOTO,2,16800,0,0,0,33600,Transfer,7
7/28/2021,185/70/14 ROADX,2,12000,0,0,0,24000,Transfer,7
7/28/2021,205/65/15 JOYROAD,2,16500,0,0,0,33000,Transfer,7
7/28/2021,185/70/14 BOTO,2,13000,0,0,174200,26000,Transfer,7
7/28/2021,205/65/15 JOYROAD,2,16500,0,0,0,33000,Cash,7
7/28/2021,205/65/15 WINDA,2,17300,0,0,0,34600,Cash,7
7/29/2021,HLX PLUS TVS MOTORCYCLE,1,277000,0,0,0,277000,Credit Sales,7
7/29/2021,HLX PLUS TVS MOTORCYCLE,1,277000,0,0,0,277000,Credit Sales,7
7/29/2021,HLX PLUS TVS MOTORCYCLE,1,277000,0,0,0,277000,Credit Sales,7
7/30/2021,HLX PLUS TVS MOTORCYCLE,1,278000,0,0,0,278000,Credit Sales,7
7/30/2021,HLX PLUS TVS MOTORCYCLE,1,277000,0,0,0,277000,Credit Sales,7
7/30/2021,HLX PLUS TVS MOTORCYCLE,1,280000,0,280000,0,280000,Cash,7
7/30/2021,265/60/18 ROADX,2,31000,0,124000,0,62000,Cash,7
7/30/2021,195/60/15 BOTO,2,13300,0,206000,400000,26600,Cash,7
7/31/2021,HLX PLUS TVS MOTORCYCLE,1,277000,0,0,0,277000,Credit Sales,7
7/31/2021,BM-100 BOXER BAJAJ,1,295000,0,0,295000,295000,Cash,7
7/31/2021,110-19V JINCHENG LADIES,1,304000,0,304000,0,304000,Cash,7
7/31/2021,HLX PLUS TVS MOTORCYCLE,1,277000,0,0,0,277000,Credit Sales,7
7/31/2021,205/65/15 WINDA,2,17300,0,34600,0,34600,Transfer,7
7/31/2021,225/70/16 ROADX,2,22500,0,0,0,45000,Cash,7
7/31/2021,205/65/15 JOYROAD,2,16600,0,0,0,33200,Cash,7
7/31/2021,205/60/16 CACHLAND,2,16000,0,0,0,32000,Cash,7
2/8/2021,HLX PLUS TVS MOTORCYCLE,1,278000,0,0,0,278000,Credit Sales,8
2/8/2021,BM-100 BOXER BAJAJ,1,287000,50000,0,0,237000,Credit Sales,8
2/8/2021,HLX PLUS TVS MOTORCYCLE,1,278000,0,0,0,278000,Cash,8
2/8/2021,205/60/16 AUSTONE,2,17000,0,0,0,34000,Transfer,8
2/8/2021,215/60/16 AUSTONE,2,18300,0,0,0,36600,Transfer,8
2/8/2021,205/65/15 BOTO,2,17200,0,0,0,34400,Transfer,8
2/8/2021,205/70/15 ROADX,2,17500,0,150000,205200,35000,Transfer,8
2/8/2021,215/60/16 AUSTONE,2,18300,0,0,0,36600,Credit Sales,8
2/8/2021,205/65/15 JOYROAD,3,16600,0,0,0,49800,Credit Sales,8
3/8/2021,110-19V JINCHENG LADIES,1,303000,0,0,0,303000,Credit Sales,8
3/8/2021,BM-100 BOXER BAJAJ,1,289000,0,0,0,289000,Credit Sales,8
3/8/2021,HLX PLUS TVS MOTORCYCLE,1,280000,0,0,0,280000,Credit Sales,8
3/8/2021,BM-100 BOXER BAJAJ,1,286500,0,0,0,286500,Credit Sales,8
3/8/2021,HLX PLUS TVS MOTORCYCLE,1,280000,0,0,0,280000,Cash,8
3/8/2021,205/65/15 JOYROAD,2,16600,0,0,0,33200,Credit Sales,8
3/8/2021,245/45/18 BOTO,2,24000,0,0,0,48000,Credit Sales,8
3/8/2021,185/70/14 BOTO,1,13200,0,0,0,13200,Credit Sales,8
3/8/2021,225/70/16 ROADX,2,22500,0,8000,179300,45000,Credit Sales,8
4/8/2021,HLX PLUS TVS MOTORCYCLE,1,280000,0,0,0,280000,Credit Sales,8
4/8/2021,HLX PLUS TVS MOTORCYCLE,1,280000,0,0,0,280000,Credit Sales,8
4/8/2021,BM-100 BOXER BAJAJ,1,290000,0,0,0,290000,Credit Sales,8
4/8/2021,185/70/14 BOTO,2,13200,0,0,0,26400,Credit Sales,8
4/8/2021,185/70/14 ROADX,2,12300,0,0,0,24600,Credit Sales,8
4/8/2021,195/65/15 BOTO,2,13700,0,0,0,27400,Credit Sales,8
4/8/2021,215/60/16 BOTO,2,17800,0,0,0,35600,Credit Sales,8
4/8/2021,205/60/16 BOTO,2,16800,0,0,0,33600,Credit Sales,8
4/8/2021,225/45/18 BOTO,2,20000,0,0,0,40000,Credit Sales,8
4/8/2021,265/60/18 ROADX,2,30000,0,480000,234900,60000,Credit Sales,8
4/8/2021,215/55/17 BOTO,2,18500,0,0,0,37000,Credit Sales,8
5/8/2021,BM-100 BOXER BAJAJ,1,288000,0,288000,0,288000,Transfer,8
5/8/2021,BM-100 BOXER BAJAJ,1,290000,0,0,0,290000,Credit Sales,8
5/8/2021,BM-100 BOXER BAJAJ,1,287500,0,0,0,287500,Credit Sales,8
5/8/2021,BM-100 BOXER BAJAJ,1,286500,0,0,0,286500,Credit Sales,8
5/8/2021,185/70/14 BOTO,2,13000,0,0,0,26000,Others,8
5/8/2021,195/60/15 BOTO,2,13200,0,0,0,26400,Others,8
5/8/2021,195/65/15 BOTO,2,13500,0,0,0,27000,Others,8
5/8/2021,205/65/15 BOTO,2,17000,0,0,0,34000,Others,8
5/8/2021,215/60/16 BOTO,2,17500,0,0,0,35000,Others,8
5/8/2021,205/60/16 BOTO,2,16500,0,0,0,33000,Others,8
5/8/2021,215/55/17 BOTO,2,18500,0,0,0,37000,Others,8
5/8/2021,225/50/17 BOTO,2,18500,0,0,0,37000,Others,8
5/8/2021,225/65/17 BOTO,2,23000,0,0,0,46000,Others,8
5/8/2021,205/65/15 WINDA,2,17000,0,0,0,34000,Others,8
6/8/2021,BM-100 BOXER BAJAJ,1,290000,0,0,0,290000,Credit Sales,8
6/8/2021,HLX PLUS TVS MOTORCYCLE,1,280000,0,0,0,280000,Credit Sales,8
6/8/2021,110-19V JINCHENG LADIES,1,303000,0,0,0,303000,Transfer,8
6/8/2021,BM-100 BOXER BAJAJ,1,286500,0,0,0,286500,Others,8
6/8/2021,HLX PLUS TVS MOTORCYCLE,1,280000,0,0,0,280000,Others,8
6/8/2021,225/65/17 BOTO,2,23500,0,0,0,47000,Cash,8
6/8/2021,225/50/17 BOTO,2,19000,0,0,0,38000,Cash,8
6/8/2021,205/65/15 BOTO,2,17200,0,0,0,34400,Cash,8
6/8/2021,215/60/16 BOTO,2,17800,0,60000,284900,35600,Cash,8
7/8/2021,HLX PLUS TVS MOTORCYCLE,1,281000,0,0,0,281000,Credit Sales,8
7/8/2021,BM-100 BOXER BAJAJ,1,286500,0,0,0,286500,Credit Sales,8
7/8/2021,110-19V JINCHENG LADIES,1,303000,0,0,0,303000,Credit Sales,8
7/8/2021,110-19 JINCHENG LADIES,1,295000,0,0,0,295000,Credit Sales,8
9/8/2021,HLX PLUS TVS MOTORCYCLE,1,280000,0,0,0,280000,Credit Sales,8
9/8/2021,D-125 TWINCO CG,1,260000,0,0,0,260000,Credit Sales,8
9/8/2021,BM-100 BOXER BAJAJ,1,288000,0,288000,0,288000,Cash,8
9/8/2021,BM-100 BOXER BAJAJ,1,286500,0,0,0,286500,Credit Sales,8
9/8/2021,HLX PLUS TVS MOTORCYCLE,1,282000,0,0,0,282000,Credit Sales,8
9/8/2021,225/70/16 ROADX,2,21500,0,0,215000,43000,Others,8
9/8/2021,205/65/15 WINDA,2,17300,0,0,0,34600,Cash,8
9/8/2021,215/60/16 BOTO,3,17800,0,0,0,53400,Cash,8
9/8/2021,205/65/15 BOTO,3,17200,0,0,0,51600,Cash,8
10/8/2021,BM-100 BOXER BAJAJ,1,286500,0,0,0,286500,Credit Sales,8
10/8/2021,BM-100 BOXER BAJAJ,1,293000,0,293000,0,293000,Cash,8
10/8/2021,HLX PLUS TVS MOTORCYCLE,1,280000,0,0,0,280000,Cash,8
10/8/2021,HLX PLUS TVS MOTORCYCLE,1,280000,0,0,0,280000,Transfer,8
10/8/2021,205/65/15 HABILEAD,2,16500,0,0,0,33000,Credit Sales,8
10/8/2021,185/70/14 BOTO,2,13100,0,0,0,26200,Credit Sales,8
11/8/2021,110-19V JINCHENG LADIES,1,303000,0,0,0,303000,Credit Sales,8
11/8/2021,HLX PLUS TVS MOTORCYCLE,1,280000,0,0,0,280000,Credit Sales,8
11/8/2021,185/70/14 AUSTONE,2,13000,0,0,0,26000,Transfer,8
11/8/2021,185/70/14 BOTO,2,13000,0,0,0,26000,Others,8
12/8/2021,BM-100 BOXER BAJAJ,1,290000,0,0,290000,290000,Transfer,8
12/8/2021,HLX PLUS TVS MOTORCYCLE,1,282000,0,0,282000,282000,Cash,8
12/8/2021,185/70/14 BOTO,2,13000,0,0,0,26000,Credit Sales,8
12/8/2021,185/70/14 AUSTONE,2,13000,0,0,0,26000,Credit Sales,8
12/8/2021,205/65/15 CACHLAND,3,16500,0,70000,57500,49500,Credit Sales,8
12/8/2021,245/40/18 JOYROAD,2,22000,0,0,0,44000,Transfer,8
8/13/2021,BM-100 BOXER BAJAJ,1,288000,0,0,0,288000,Credit Sales,8
8/13/2021,BM-100 BOXER BAJAJ,1,291500,0,0,0,291500,Credit Sales,8
8/13/2021,BM-100 BOXER BAJAJ,1,287000,0,0,0,287000,Credit Sales,8
8/13/2021,HLX PLUS TVS MOTORCYCLE,1,280000,0,0,0,280000,Credit Sales,8
8/13/2021,215/60/16 CACHLAND,2,17000,0,0,0,34000,Cash,8
8/13/2021,195/65/15 AUSTONE,2,14000,0,0,0,28000,Cash,8
8/14/2021,BM-100 BOXER BAJAJ,1,288000,0,288000,0,288000,Cash,8
8/14/2021,HLX PLUS TVS MOTORCYCLE,1,282000,0,282000,0,282000,Others,8
8/14/2021,BM-100 BOXER BAJAJ,1,289000,0,0,0,289000,Credit Sales,8
8/14/2021,BM-100 BOXER BAJAJ,1,287000,0,0,0,287000,Credit Sales,8
8/14/2021,BM-100 BOXER BAJAJ,1,287000,0,0,0,287000,Credit Sales,8
8/14/2021,185/70/14 AUSTONE,2,13000,0,0,0,26000,Transfer,8
8/14/2021,185/70/14 BOTO,2,13000,0,104000,0,26000,Others,8
8/14/2021,205/65/15 BOTO,2,17000,0,0,0,34000,Cheque,8
8/14/2021,205/65/15 CACHLAND,2,16500,0,0,0,33000,Cheque,8
8/14/2021,185/70/14 BOTO,2,13000,0,120000,32000,26000,Cheque,8
8/14/2021,205/60/16 ZEXTOUR,2,16000,0,0,0,32000,Transfer,8
8/14/2021,215/65/16 ZEXTOUR,2,16800,0,0,0,33600,Transfer,8
8/14/2021,225/50/17 ZEXTOUR,2,18000,0,0,0,36000,Transfer,8
8/14/2021,225/55/17 ZEXTOUR,2,18400,0,0,0,36800,Transfer,8
8/14/2021,255/70/15 AUSTONE,2,30500,0,0,0,61000,Transfer,8
8/16/2021,RE-4S BAJAJ TRICYCLE,1,848000,0,0,0,848000,Others,8
8/16/2021,RE-4S BAJAJ TRICYCLE,1,848000,0,0,0,848000,Others,8
8/16/2021,RE-4S BAJAJ TRICYCLE,1,848000,0,0,0,848000,Others,8
8/16/2021,RE-4S BAJAJ TRICYCLE,1,848000,0,0,0,848000,Cash,8
8/16/2021,TVS KING TVS TRICYCLE,1,930000,0,0,930000,930000,Others,8
8/16/2021,TVS KING TVS TRICYCLE,1,930000,0,0,930000,930000,Transfer,8
